ma_ck,ngay,nam,ten_cong_ty,san_giao_dich,nganh,phan_nganh_gics_chuan,tong_tai_san,tai_san_ngan_han,tien_mat,hang_ton_kho,no_ngan_han,tong_no_phai_tra,von_chu_so_huu,loi_nhuan_sau_thue,ebit,doanh_thu_thuan,doanh_thu_tai_chinh,loi_nhuan_gop,chi_phi_lai_vay,gia_von_hang_ban,chi_phi_quan_ly_ban_hang,dong_tien_kd,dong_tien_dt,dong_tien_tc,roa,von_chu_so_huu_safe,roe,no_tong_tai_san,no_von_chu_so_huu,tt_hien_han,tt_nhanh,kha_nang_tra_lai,dong_tien_tren_no,quy_mo_dn,diem_rui_ro,target,roa_tre1,roe_tre1,tt_hien_han_tre1,tt_nhanh_tre1,no_tong_tai_san_tre1,no_von_chu_so_huu_tre1,kha_nang_tra_lai_tre1,dong_tien_tren_no_tre1,quy_mo_dn_tre1,xac_suat,trang_thai
VPH,2019-12-31 00:00:00,2019,Vạn Phát Hưng,Ho Chi Minh Securities Trading Centre,bất động sản,,1.79E+12,1.49E+12,37135101656,5.33E+11,7.59E+11,7.69E+11,1.02E+12,34619464329,33396469352,1.63E+11,701450839,91612869142,8731524556,70931587516,11616436917,-7542724749,-1.66E+11,1.64E+11,0.019340483,1.02E+12,0.033940651,0.429608939,0.753921569,1.963109354,1.260869565,3.824815373,-0.009937714,7.489970899,17.79000092,0,0.071014493,0.14,1.68627451,1.139215686,0.492753623,0.971428571,10.6520151,-0.006518878,7.635303886,0.17786102,An toàn
VPH,2020-12-31 00:00:00,2020,Vạn Phát Hưng,Ho Chi Minh Securities Trading Centre,bất động sản,,2.09E+12,1.79E+12,5653540939,7.6E+11,1.05E+12,1.05E+12,1.04E+12,13647077320,51165274933,2.69E+11,2126793772,1.08E+11,24552044110,1.6E+11,11056094271,-26104530245,1.55E+11,-1.61E+11,0.006529702,1.04E+12,0.01312219,0.502392344,1.009615385,1.704761905,0.980952381,2.083951735,-0.024861457,7.644919345,65.91000366,0,0.019340483,0.033940651,1.963109354,1.260869565,0.429608939,0.753921569,3.824815373,-0.009937714,7.489970899,0.659136117,Cảnh báo
VPH,2021-12-31 00:00:00,2021,Vạn Phát Hưng,Ho Chi Minh Securities Trading Centre,bất động sản,,2.05E+12,1.64E+12,1.06E+11,4.19E+11,9.82E+11,9.83E+11,1.07E+12,83368189118,83093025397,2.91E+11,5005876054,1.52E+11,30190300547,1.39E+11,29907499568,88471723502,27819363000,-15293265569,0.040667409,1.07E+12,0.077914195,0.479512195,0.918691589,1.6700611,1.243380855,2.752308652,0.090093405,7.625595072,40.61000061,0,0.006529702,0.01312219,1.704761905,0.980952381,0.502392344,1.009615385,2.083951735,-0.024861457,7.644919345,0.406103581,Cảnh báo
VPH,2022-12-31 00:00:00,2022,Vạn Phát Hưng,Ho Chi Minh Securities Trading Centre,bất động sản,,2.24E+12,1.84E+12,87088446540,1.02E+12,1.22E+12,1.22E+12,1.02E+12,19777587392,35685132448,1.62E+11,17447405482,99341905953,18033922851,62267879726,24370954386,-86486341003,37380678822,30105052708,0.00882928,1.02E+12,0.019389792,0.544642857,1.196078431,1.508196721,0.672131148,1.978778147,-0.070890443,7.714231145,65.91000366,0,0.040667409,0.077914195,1.6700611,1.243380855,0.479512195,0.918691589,2.752308652,0.090093405,7.625595072,0.659136117,Cảnh báo
VPH,2023-12-31 00:00:00,2023,Vạn Phát Hưng,Ho Chi Minh Securities Trading Centre,bất động sản,,2.37E+12,1.78E+12,20698680919,1.07E+12,1.34E+12,1.35E+12,1.02E+12,-821558557,-18201663474,73142882959,31877639444,43621108948,36573786895,29521774011,20533830872,2.25E+11,3.3E+11,-6.22E+11,-0.000346649,1.02E+12,-0.00080545,0.569620253,1.323529412,1.328358209,0.529850746,-0.497669643,0.167910448,7.770645234,69.77999878,1,0.00882928,0.019389792,1.508196721,0.672131148,0.544642857,1.196078431,1.978778147,-0.070890443,7.714231145,0.697848916,Cảnh báo
VPH,2024-12-31 00:00:00,2024,Vạn Phát Hưng,Ho Chi Minh Securities Trading Centre,bất động sản,,1.93E+12,1.31E+12,1.83E+11,2.04E+11,8.34E+11,8.39E+11,1.09E+12,1.29E+11,-42148264230,47404125649,31358732770,3562368311,26757613728,43841757338,11412191047,8.51E+11,-4.07E+11,-6.63E+11,0.066839378,1.09E+12,0.118348624,0.434715026,0.769724771,1.570743405,1.326139089,-1.575187708,1.020383693,7.565275282,74.79000092,0,-0.000346649,-0.00080545,1.328358209,0.529850746,0.569620253,1.323529412,-0.497669643,0.167910448,7.770645234,0.747895598,Nguy cơ cao
VPI,2019-12-31 00:00:00,2019,Đầu tư Văn Phú - Invest,Ho Chi Minh Securities Trading Centre,bất động sản,,8.97E+12,6.16E+12,6.51E+11,2.08E+12,3.5E+12,6.28E+12,2.69E+12,5.11E+11,7.56E+11,3.06E+12,60644308875,8.33E+11,84009019206,2.22E+12,25288476767,-4.87E+11,1.78E+12,-7.4E+11,0.05696767,2.69E+12,0.189962825,0.700111483,2.334572491,1.76,1.165714286,8.99903376,-0.139142857,9.101640955,35.11000061,0,0.064732143,0.176829268,1.494423792,0.698884758,0.633928571,1.731707317,14.2371945,-0.449814126,8.812843434,0.351086915,An toàn
VPI,2020-12-31 00:00:00,2020,Đầu tư Văn Phú - Invest,Ho Chi Minh Securities Trading Centre,bất động sản,,9.7E+12,5.79E+12,1.03E+12,1.8E+12,4.1E+12,6.75E+12,2.96E+12,3.07E+11,5.68E+11,2.17E+12,88063805418,6.83E+11,1.17E+11,1.48E+12,62587035355,-3.57E+11,-1E+12,1.74E+12,0.031649485,2.96E+12,0.103716216,0.695876289,2.280405405,1.412195122,0.973170732,4.854700855,-0.087073171,9.179881164,21.04000092,0,0.05696767,0.189962825,1.76,1.165714286,0.700111483,2.334572491,8.99903376,-0.139142857,9.101640955,0.210358202,An toàn
VPI,2021-12-31 00:00:00,2021,Đầu tư Văn Phú - Invest,Ho Chi Minh Securities Trading Centre,bất động sản,,9.84E+12,6.77E+12,1.12E+12,3.44E+12,3.56E+12,6.44E+12,3.39E+12,3.44E+11,5.35E+11,2.61E+12,65548780811,6.42E+11,38362762606,1.97E+12,63406489079,-1.3E+12,7.64E+11,6.26E+11,0.03495935,3.39E+12,0.101474926,0.654471545,1.899705015,1.901685393,0.935393258,13.94581526,-0.365168539,9.19421099,7.679999828,0,0.031649485,0.103716216,1.412195122,0.973170732,0.695876289,2.280405405,4.854700855,-0.087073171,9.179881164,0.076825522,An toàn
VPI,2022-12-31 00:00:00,2022,Đầu tư Văn Phú - Invest,Ho Chi Minh Securities Trading Centre,bất động sản,,1.11E+13,5.04E+12,4.88E+11,1.93E+12,2.64E+12,7.34E+12,3.76E+12,4.92E+11,8.01E+11,2.15E+12,1E+11,1.17E+12,2.25E+11,9.85E+11,2.81E+11,-2.01E+12,9.57E+11,4.23E+11,0.044324324,3.76E+12,0.130851064,0.661261261,1.95212766,1.909090909,1.178030303,3.56,-0.761363636,9.314700387,8.239999771,0,0.03495935,0.101474926,1.901685393,0.935393258,0.654471545,1.899705015,13.94581526,-0.365168539,9.19421099,0.082360066,An toàn
VPI,2023-12-31 00:00:00,2023,Đầu tư Văn Phú - Invest,Ho Chi Minh Securities Trading Centre,bất động sản,,1.25E+13,5.95E+12,1.91E+11,3.7E+12,4.67E+12,8.56E+12,3.97E+12,4.51E+11,9.39E+11,1.86E+12,1.1E+11,1.3E+12,3.49E+11,5.66E+11,2.71E+11,6.54E+11,4.13E+11,-1.36E+12,0.03608,3.97E+12,0.113602015,0.6848,2.156171285,1.274089936,0.481798715,2.690544413,0.140042827,9.433483923,30.95000076,0,0.044324324,0.130851064,1.909090909,1.178030303,0.661261261,1.95212766,3.56,-0.761363636,9.314700387,0.309520006,An toàn
VPI,2024-12-31 00:00:00,2024,Đầu tư Văn Phú - Invest,Ho Chi Minh Securities Trading Centre,bất động sản,,1.11E+13,5.26E+12,4.98E+11,2.95E+12,2.11E+12,6.06E+12,5.07E+12,3.04E+11,1.75E+11,1.9E+12,72692219178,3.2E+11,1.14E+11,1.58E+12,90297989216,1.03E+11,-80606615561,2.83E+11,0.027387387,5.07E+12,0.059960552,0.545945946,1.195266272,2.492890995,1.09478673,1.535087719,0.048815166,9.314700387,7.679999828,0,0.03608,0.113602015,1.274089936,0.481798715,0.6848,2.156171285,2.690544413,0.140042827,9.433483923,0.076825522,An toàn
VPS,2019-12-31 00:00:00,2019,Thuốc sát trùng Việt Nam,Ho Chi Minh Securities Trading Centre,hóa chất,,5.31E+11,3.98E+11,56883060737,1.34E+11,2.05E+11,2.07E+11,3.25E+11,1633512452,10128469954,6.09E+11,3859384900,1.64E+11,-658618861,4.45E+11,66939770045,4951698244,-35657214376,34372773889,0.003076295,3.25E+11,0.005026192,0.389830508,0.636923077,1.941463415,1.287804878,-15.37834786,0.024154626,6.274762021,31.13999939,0,0.053292629,0.087886091,1.882352941,1.230769231,0.393617021,0.649122807,-59.83221669,-0.093015326,6.335054251,0.311421573,An toàn
VPS,2020-12-31 00:00:00,2020,Thuốc sát trùng Việt Nam,Ho Chi Minh Securities Trading Centre,hóa chất,,5.07E+11,3.79E+11,1.06E+11,1.28E+11,1.67E+11,1.69E+11,3.38E+11,14416075466,26640598033,5.08E+11,2467416649,1.49E+11,713411850,3.59E+11,52934123969,24787007368,-19896871346,44225218013,0.028434074,3.38E+11,0.042651111,0.333333333,0.5,2.269461078,1.502994012,37.34252246,0.148425194,6.228511004,65.75,0,0.003076295,0.005026192,1.941463415,1.287804878,0.389830508,0.636923077,-15.37834786,0.024154626,6.274762021,0.657481015,Cảnh báo
VPS,2021-12-31 00:00:00,2021,Thuốc sát trùng Việt Nam,Ho Chi Minh Securities Trading Centre,hóa chất,,4.73E+11,3.61E+11,1.1E+11,1.25E+11,1.37E+11,1.4E+11,3.33E+11,14644935154,36726356672,5.51E+11,1711005962,1.61E+11,-125510453,3.9E+11,55600851502,-23181857272,-30200349322,57832578537,0.030961808,3.33E+11,0.043978784,0.295983087,0.42042042,2.635036496,1.722627737,-292.61592,-0.169210637,6.159095388,74.13999939,0,0.028434074,0.042651111,2.269461078,1.502994012,0.333333333,0.5,37.34252246,0.148425194,6.228511004,0.741430461,Nguy cơ cao
VPS,2022-12-31 00:00:00,2022,Thuốc sát trùng Việt Nam,Ho Chi Minh Securities Trading Centre,hóa chất,,5.13E+11,4.09E+11,67915475783,1.09E+11,1.75E+11,1.79E+11,3.34E+11,18001182599,30786653367,5.65E+11,2376292490,1.59E+11,-947974614,4.05E+11,62254644143,19493603256,-1335544934,-60662279887,0.035090025,3.34E+11,0.053895756,0.348927875,0.535928144,2.337142857,1.714285714,-32.47624241,0.111392019,6.240275845,59.09000015,0,0.030961808,0.043978784,2.635036496,1.722627737,0.295983087,0.42042042,-292.61592,-0.169210637,6.159095388,0.590927005,Cảnh báo
VPS,2023-12-31 00:00:00,2023,Thuốc sát trùng Việt Nam,Ho Chi Minh Securities Trading Centre,hóa chất,,5.32E+11,4.34E+11,66175710636,1.07E+11,1.95E+11,1.98E+11,3.34E+11,14281971137,28407397488,5.3E+11,752540929,1.65E+11,1190444438,3.65E+11,93774269990,-4701465338,-13685614294,16925109942,0.02684581,3.34E+11,0.042760393,0.372180451,0.592814371,2.225641026,1.676923077,23.86285036,-0.024110079,6.276643489,65.75,0,0.035090025,0.053895756,2.337142857,1.714285714,0.348927875,0.535928144,-32.47624241,0.111392019,6.240275845,0.657481015,Cảnh báo
VPS,2024-12-31 00:00:00,2024,Thuốc sát trùng Việt Nam,Ho Chi Minh Securities Trading Centre,hóa chất,,5.56E+11,4.62E+11,73279893725,1.06E+11,2.07E+11,2.11E+11,3.44E+11,24919135149,43012738153,5.73E+11,920954793,1.88E+11,633285323,3.85E+11,1.01E+11,-5952734309,-12418033825,25477577251,0.044818588,3.44E+11,0.072439346,0.379496403,0.613372093,2.231884058,1.719806763,67.91999844,-0.028757171,6.320768294,65.91000366,0,0.02684581,0.042760393,2.225641026,1.676923077,0.372180451,0.592814371,23.86285036,-0.024110079,6.276643489,0.659136117,Cảnh báo
VRC,2019-12-31 00:00:00,2019,Bất động sản và Đầu tư VRC,Ho Chi Minh Securities Trading Centre,bất động sản,,1.68E+12,1.21E+12,14410973751,1.13E+12,3.14E+11,4.14E+11,1.26E+12,24958811370,-2722049984,10629969473,214443132,6678137713,352873987,3951831760,4131739718,61447898000,2.77E+11,-3.55E+11,0.014856435,1.26E+12,0.01980858,0.246428571,0.328571429,3.853503185,0.25477707,-7.713943459,0.195693943,7.426549072,26.98999977,0,0.197183099,0.277227723,3.016393443,0.527868852,0.285211268,0.400990099,-6.154944302,0.921311475,7.258412151,0.269871205,An toàn
VRC,2020-12-31 00:00:00,2020,Bất động sản và Đầu tư VRC,Ho Chi Minh Securities Trading Centre,bất động sản,,1.68E+12,1.22E+12,12481038044,1.16E+12,3.23E+11,4.23E+11,1.26E+12,439195697,-116225929,9451116913,31810115,5047303112,275476393,4403813801,2133164028,704933000,2.9E+11,-2.93E+11,0.000261426,1.26E+12,0.000348568,0.251785714,0.335714286,3.777089783,0.185758514,-0.421908853,0.002182455,7.426549072,67.90000153,0,0.014856435,0.01980858,3.853503185,0.25477707,0.246428571,0.328571429,-7.713943459,0.195693943,7.426549072,0.679027498,Cảnh báo
VRC,2021-12-31 00:00:00,2021,Bất động sản và Đầu tư VRC,Ho Chi Minh Securities Trading Centre,bất động sản,,1.86E+12,1.39E+12,10314682088,1.22E+12,67611593267,5.96E+11,1.26E+12,491281687,823205433,4931863377,26606515,3347031794,-26606515,3865389804,914622132,0,1.71E+11,-1.73E+11,0.00026413,1.26E+12,0.000389906,0.320430108,0.473015873,20.55860442,2.514361691,-30.9399947,0,7.528331767,65.91000366,0,0.000261426,0.000348568,3.777089783,0.185758514,0.251785714,0.335714286,-0.421908853,0.002182455,7.426549072,0.659136117,Cảnh báo
VRC,2022-12-31 00:00:00,2022,Bất động sản và Đầu tư VRC,Ho Chi Minh Securities Trading Centre,bất động sản,,1.6E+12,1.11E+12,12103225078,1.06E+12,2.43E+11,3.43E+11,1.26E+12,16713512504,-523794641,4931863377,4669031325,3473217067,-4669031325,3865389804,1480114016,989699181,-2.75E+11,2.76E+11,0.010445945,1.26E+12,0.013264692,0.214375,0.272222222,4.567901235,0.205761317,0.112184863,0.004072836,7.377758908,4.179999828,0,0.00026413,0.000389906,20.55860442,2.514361691,0.320430108,0.473015873,-30.9399947,0,7.528331767,0.041754693,An toàn
VRC,2023-12-31 00:00:00,2023,Bất động sản và Đầu tư VRC,Ho Chi Minh Securities Trading Centre,bất động sản,,1.72E+12,1.23E+12,9841393004,1.18E+12,3.59E+11,4.59E+11,1.26E+12,402544431,461631603,4931863377,21490076,3729961392,25282527,3865389804,1255596766,0,1.18E+11,-1.2E+11,0.000234037,1.26E+12,0.00031948,0.266860465,0.364285714,3.426183844,0.139275766,18.25891862,0,7.45007957,52.70999908,0,0.010445945,0.013264692,4.567901235,0.205761317,0.214375,0.272222222,0.112184863,0.004072836,7.377758908,0.527079999,Cảnh báo
VRC,2024-12-31 00:00:00,2024,Bất động sản và Đầu tư VRC,Ho Chi Minh Securities Trading Centre,bất động sản,,1.74E+12,1.25E+12,11881927257,1.19E+12,3.78E+11,4.78E+11,1.26E+12,1767136269,8295878275,15106800857,83054444,11861804184,6423437661,3865389804,1308824437,-818181818,11346443998,-8487727927,0.001015596,1.26E+12,0.001402489,0.274712644,0.379365079,3.306878307,0.158730159,1.291501329,-0.002164502,7.461640392,65.91000366,0,0.000234037,0.00031948,3.426183844,0.139275766,0.266860465,0.364285714,18.25891862,0,7.45007957,0.659136117,Cảnh báo
VRE,2019-12-31 00:00:00,2019,Vincom Retail,Ho Chi Minh Securities Trading Centre,bất động sản,,3.58E+13,5.07E+12,1.39E+12,9.86E+11,4.78E+12,8.89E+12,2.7E+13,2.85E+12,3.58E+12,9.26E+12,2.65E+11,4.4E+12,31453000000,4.86E+12,4.97E+11,-1.48E+11,-3.2E+12,3.53E+12,0.079608939,2.7E+13,0.105555556,0.248324022,0.329259259,1.060669456,0.854393305,113.8206212,-0.030962343,10.48570317,43.77000046,0,0.062273902,0.084561404,1.137380192,0.993290735,0.263565891,0.357894737,-19.26666667,0.018530351,10.56359488,0.437732607,Cảnh báo
VRE,2020-12-31 00:00:00,2020,Vincom Retail,Ho Chi Minh Securities Trading Centre,bất động sản,,3.98E+13,7.01E+12,3.05E+12,5.2E+11,3.54E+12,1.05E+13,2.93E+13,2.38E+12,3.09E+12,8.33E+12,2.76E+11,3.82E+12,1.67E+11,4.51E+12,3.02E+11,-5.5E+12,2.9E+12,4.27E+12,0.059798995,2.93E+13,0.081228669,0.263819095,0.358361775,1.980225989,1.833333333,18.50299401,-1.553672316,10.59162219,32.88999939,0,0.079608939,0.105555556,1.060669456,0.854393305,0.248324022,0.329259259,113.8206212,-0.030962343,10.48570317,0.328887403,An toàn
VRE,2021-12-31 00:00:00,2021,Vincom Retail,Ho Chi Minh Securities Trading Centre,bất động sản,,3.79E+13,6.83E+12,3.3E+12,5.83E+11,2.89E+12,7.22E+12,3.07E+13,1.32E+12,1.76E+12,5.89E+12,3.87E+11,2.39E+12,58026000000,3.5E+12,2.76E+11,7.6E+11,-2.62E+12,2.11E+12,0.034828496,3.07E+13,0.042996743,0.190501319,0.235179153,2.363321799,2.161591696,30.33123083,0.262975779,10.54270639,43.50999832,0,0.059798995,0.081228669,1.980225989,1.833333333,0.263819095,0.358361775,18.50299401,-1.553672316,10.59162219,0.435065538,Cảnh báo
VRE,2022-12-31 00:00:00,2022,Vincom Retail,Ho Chi Minh Securities Trading Centre,bất động sản,,4.27E+13,1.05E+13,7.02E+12,1.18E+12,5.82E+12,9.28E+12,3.34E+13,2.78E+12,3.27E+12,7.36E+12,5.39E+11,3.82E+12,-2.17E+11,3.54E+12,1.96E+11,-1.77E+12,-21395000000,5.51E+12,0.065105386,3.34E+13,0.083233533,0.217330211,0.277844311,1.804123711,1.60137457,-15.06912442,-0.304123711,10.6619542,65.51999664,0,0.034828496,0.042996743,2.363321799,2.161591696,0.190501319,0.235179153,30.33123083,0.262975779,10.54270639,0.655168653,Cảnh báo
VRE,2023-12-31 00:00:00,2023,Vincom Retail,Ho Chi Minh Securities Trading Centre,bất động sản,,4.77E+13,1E+13,4.1E+12,6.4E+11,6.24E+12,9.83E+12,3.78E+13,4.41E+12,4.57E+12,9.79E+12,1.15E+12,5.35E+12,-4.99E+11,4.45E+12,3.8E+11,-8.47E+12,7.11E+11,4.85E+12,0.09245283,3.78E+13,0.116666667,0.206079665,0.26005291,1.602564103,1.5,-9.158316633,-1.357371795,10.77268668,11.47999954,0,0.065105386,0.083233533,1.804123711,1.60137457,0.217330211,0.277844311,-15.06912442,-0.304123711,10.6619542,0.114772573,An toàn
VRE,2024-12-31 00:00:00,2024,Vincom Retail,Ho Chi Minh Securities Trading Centre,bất động sản,,5.52E+13,1.23E+13,2.88E+12,2.95E+11,5.92E+12,1.33E+13,4.08E+13,4.1E+12,3.77E+12,8.94E+12,1.19E+12,4.76E+12,-4.99E+11,4.18E+12,2.66E+11,-3.09E+12,4.88E+11,1.39E+12,0.074275362,4.08E+13,0.100490196,0.240942029,0.325980392,2.077702703,2.027871622,-7.55511022,-0.521959459,10.91871823,10.72000027,0,0.09245283,0.116666667,1.602564103,1.5,0.206079665,0.26005291,-9.158316633,-1.357371795,10.77268668,0.107213423,An toàn
VSA,2019-12-31 00:00:00,2019,Đại lý Hàng hải VN,Hanoi Stock Exchange,hàng và dịch vụ công nghiệp,,5.51E+11,3.54E+11,1.8E+11,0,2.05E+11,2.07E+11,3.45E+11,36313548374,20060923994,8.78E+11,25434726141,89336379032,-25396480909,7.89E+11,66098580755,55544837146,-27846327000,-19911816753,0.065904806,3.45E+11,0.105256662,0.375680581,0.6,1.726829268,1.726829268,-0.789909597,0.270950425,6.311734809,26.65999985,0,0.082018493,0.149102982,1.498220641,1.498220641,0.448330684,0.815028902,-0.270353561,0.077301429,6.444131257,0.266599774,An toàn
VSA,2020-12-31 00:00:00,2020,Đại lý Hàng hải VN,Hanoi Stock Exchange,hàng và dịch vụ công nghiệp,,6.2E+11,4.37E+11,2.1E+11,0,2.42E+11,2.43E+11,3.77E+11,36956167659,20588711346,1.01E+12,23433359245,75950400581,-23416347420,9.37E+11,51991849081,-22669431890,-969400000,53654822915,0.059606722,3.77E+11,0.09802697,0.391935484,0.644562334,1.805785124,1.805785124,-0.879245212,-0.093675338,6.429719478,28.02000046,0,0.065904806,0.105256662,1.726829268,1.726829268,0.375680581,0.6,-0.789909597,0.270950425,6.311734809,0.280171901,An toàn
VSA,2021-12-31 00:00:00,2021,Đại lý Hàng hải VN,Hanoi Stock Exchange,hàng và dịch vụ công nghiệp,,7.84E+11,6.14E+11,2.87E+11,0,4.13E+11,4.15E+11,3.7E+11,38467159938,37008040594,1.61E+12,14671087200,97630140816,-14671087200,1.51E+12,58089972434,-7508725000,-42289458000,1.28E+11,0.049065255,3.7E+11,0.103965297,0.529336735,1.121621622,1.486682809,1.486682809,-2.522515209,-0.018180932,6.66440902,22.57999992,0,0.059606722,0.09802697,1.805785124,1.805785124,0.391935484,0.644562334,-0.879245212,-0.093675338,6.429719478,0.225800946,An toàn
VSA,2022-12-31 00:00:00,2022,Đại lý Hàng hải VN,Hanoi Stock Exchange,hàng và dịch vụ công nghiệp,,6.83E+11,5.02E+11,2.44E+11,15158278731,3.13E+11,3.14E+11,3.69E+11,42574269987,31749413818,1.64E+12,20827792770,1.06E+11,-20827792770,1.53E+12,71815265237,-378808203,-35241215000,-7752212400,0.062334217,3.69E+11,0.115377425,0.459736457,0.850948509,1.603833866,1.55540486,-1.524377267,-0.00121025,6.52649486,73.26999664,0,0.049065255,0.103965297,1.486682809,1.486682809,0.529336735,1.121621622,-2.522515209,-0.018180932,6.66440902,0.732664049,Nguy cơ cao
VSA,2023-12-31 00:00:00,2023,Đại lý Hàng hải VN,Hanoi Stock Exchange,hàng và dịch vụ công nghiệp,,6.33E+11,4.9E+11,1.87E+11,0,2.59E+11,2.61E+11,3.72E+11,42753710459,10271730745,1.08E+12,33183983084,84027443194,-33183983084,1E+12,70856578644,-5232172911,-35241215000,-16525085359,0.067541407,3.72E+11,0.114929329,0.412322275,0.701612903,1.891891892,1.891891892,-0.309538813,-0.02020144,6.450470422,43.77000046,0,0.062334217,0.115377425,1.603833866,1.55540486,0.459736457,0.850948509,-1.524377267,-0.00121025,6.52649486,0.437732607,Cảnh báo
VSA,2024-12-31 00:00:00,2024,Đại lý Hàng hải VN,Hanoi Stock Exchange,hàng và dịch vụ công nghiệp,,6.17E+11,4.84E+11,2.2E+11,0,2.73E+11,2.75E+11,3.43E+11,22030387727,12512591098,1.1E+12,18499343311,85772878057,-18499343311,1.02E+12,71027670277,-5237755040,-45121475200,82466874693,0.035705653,3.43E+11,0.064228536,0.445705024,0.801749271,1.772893773,1.772893773,-0.676380285,-0.019185916,6.424869024,25.07999992,0,0.067541407,0.114929329,1.891891892,1.891891892,0.412322275,0.701612903,-0.309538813,-0.02020144,6.450470422,0.25082022,An toàn
VSC,2019-12-31 00:00:00,2019,VICONSHIP,Ho Chi Minh Securities Trading Centre,hàng và dịch vụ công nghiệp,,2.39E+12,6.36E+11,2.97E+11,26441771941,2.59E+11,3.23E+11,2.07E+12,2.86E+11,3.4E+11,1.79E+12,8854179405,4.37E+11,6554314166,1.36E+12,55557016632,-1E+11,-3.44E+11,4.61E+11,0.119665272,2.07E+12,0.138164251,0.135146444,0.156038647,2.455598456,2.353506672,51.87422992,-0.386100386,7.779048645,6.309999943,0,0.142168675,0.182474227,2.225092251,2.149359309,0.218875502,0.280927835,14.69612168,-0.483394834,7.820037989,0.063092254,An toàn
VSC,2020-12-31 00:00:00,2020,VICONSHIP,Ho Chi Minh Securities Trading Centre,hàng và dịch vụ công nghiệp,,2.46E+12,8.96E+11,4.93E+11,24491086794,2.87E+11,2.87E+11,2.17E+12,2.96E+11,3.2E+11,1.69E+12,9989101887,4.49E+11,-9648070116,1.24E+12,82666635519,-97943550767,-2.47E+11,5.42E+11,0.120325203,2.17E+12,0.13640553,0.116666667,0.132258065,3.12195122,3.036616422,-33.16725481,-0.341266727,7.807916629,7.659999847,0,0.119665272,0.138164251,2.455598456,2.353506672,0.135146444,0.156038647,51.87422992,-0.386100386,7.779048645,0.076570831,An toàn
VSC,2021-12-31 00:00:00,2021,VICONSHIP,Ho Chi Minh Securities Trading Centre,hàng và dịch vụ công nghiệp,,3.27E+12,1.44E+12,1.01E+12,21111762403,2.69E+11,2.7E+11,3E+12,4.14E+11,4.73E+11,1.89E+12,13015325965,6.02E+11,-13015325965,1.29E+12,79437730361,-5.76E+11,4.37E+11,6.59E+11,0.126605505,3E+12,0.138,0.082568807,0.09,5.353159851,5.274677463,-36.34177133,-2.141263941,8.092545264,10.5,0,0.120325203,0.13640553,3.12195122,3.036616422,0.116666667,0.132258065,-33.16725481,-0.341266727,7.807916629,0.105018623,An toàn
VSC,2022-12-31 00:00:00,2022,VICONSHIP,Ho Chi Minh Securities Trading Centre,hàng và dịch vụ công nghiệp,,4.37E+12,1.31E+12,3.6E+11,28028085828,4.34E+11,1.17E+12,3.2E+12,3.93E+11,4.74E+11,2.01E+12,27353187905,6.59E+11,-26248300234,1.35E+12,1.19E+11,-1.9E+12,7.49E+11,4.96E+11,0.08993135,3.2E+12,0.1228125,0.267734554,0.365625,3.01843318,2.953852337,-18.05831219,-4.377880184,8.382518288,17.88999939,0,0.126605505,0.138,5.353159851,5.274677463,0.082568807,0.09,-36.34177133,-2.141263941,8.092545264,0.178899735,An toàn
